      Time        POINT1PX        POINT1PY        POINT1PZ        POINT1FX        POINT1FY        POINT1FZ        ROD1NAPX        ROD1NAPY        ROD1NAPZ        ROD1NBPX        ROD1NBPY        ROD1NBPZ
       (s)             (m)             (m)             (m)             (N)             (N)             (N)             (m)             (m)             (m)             (m)             (m)             (m)
    3.4800   0.0000000E+00   0.0000000E+00  -9.9987268E-01   0.0000000E+00   0.0000000E+00  -3.4159779E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.4900   0.0000000E+00   0.0000000E+00  -1.0006680E+00   0.0000000E+00   0.0000000E+00  -3.0909714E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.5000   0.0000000E+00   0.0000000E+00  -1.0019325E+00   0.0000000E+00   0.0000000E+00   3.8362999E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.5100   0.0000000E+00   0.0000000E+00  -1.0024265E+00   0.0000000E+00   0.0000000E+00   1.0861035E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.5200   0.0000000E+00   0.0000000E+00  -1.0013350E+00   0.0000000E+00   0.0000000E+00  -1.0849353E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.5300   0.0000000E+00   0.0000000E+00  -1.0002455E+00   0.0000000E+00   0.0000000E+00  -3.4217175E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.5400   0.0000000E+00   0.0000000E+00  -9.9975425E-01   0.0000000E+00   0.0000000E+00  -3.4356522E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.5500   0.0000000E+00   0.0000000E+00  -9.9988729E-01   0.0000000E+00   0.0000000E+00  -3.4163532E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.5600   0.0000000E+00   0.0000000E+00  -1.0006407E+00   0.0000000E+00   0.0000000E+00  -3.1283283E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.5700   0.0000000E+00   0.0000000E+00  -1.0018789E+00   0.0000000E+00   0.0000000E+00   3.2511425E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.5800   0.0000000E+00   0.0000000E+00  -1.0024326E+00   0.0000000E+00   0.0000000E+00   1.0970903E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.5900   0.0000000E+00   0.0000000E+00  -1.0013963E+00   0.0000000E+00   0.0000000E+00  -7.4096408E+00  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.6000   0.0000000E+00   0.0000000E+00  -1.0003033E+00   0.0000000E+00   0.0000000E+00  -3.4090485E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.6100   0.0000000E+00   0.0000000E+00  -9.9980134E-01   0.0000000E+00   0.0000000E+00  -3.4287590E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.6200   0.0000000E+00   0.0000000E+00  -9.9992269E-01   0.0000000E+00   0.0000000E+00  -3.4156544E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.6300   0.0000000E+00   0.0000000E+00  -1.0006639E+00   0.0000000E+00   0.0000000E+00  -3.0995770E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.6400   0.0000000E+00   0.0000000E+00  -1.0018836E+00   0.0000000E+00   0.0000000E+00   3.3007362E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.6500   0.0000000E+00   0.0000000E+00  -1.0024185E+00   0.0000000E+00   0.0000000E+00   1.0721827E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.6600   0.0000000E+00   0.0000000E+00  -1.0013952E+00   0.0000000E+00   0.0000000E+00  -7.4614935E+00  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.6700   0.0000000E+00   0.0000000E+00  -1.0003216E+00   0.0000000E+00   0.0000000E+00  -3.4029125E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.6800   0.0000000E+00   0.0000000E+00  -9.9983782E-01   0.0000000E+00   0.0000000E+00  -3.4250164E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.6900   0.0000000E+00   0.0000000E+00  -9.9997669E-01   0.0000000E+00   0.0000000E+00  -3.4148155E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.7000   0.0000000E+00   0.0000000E+00  -1.0007342E+00   0.0000000E+00   0.0000000E+00  -2.9957575E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.7100   0.0000000E+00   0.0000000E+00  -1.0019420E+00   0.0000000E+00   0.0000000E+00   3.9392864E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.7200   0.0000000E+00   0.0000000E+00  -1.0023844E+00   0.0000000E+00   0.0000000E+00   1.0131513E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.7300   0.0000000E+00   0.0000000E+00  -1.0013361E+00   0.0000000E+00   0.0000000E+00  -1.0748317E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.7400   0.0000000E+00   0.0000000E+00  -1.0003041E+00   0.0000000E+00   0.0000000E+00  -3.4062225E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.7500   0.0000000E+00   0.0000000E+00  -9.9986649E-01   0.0000000E+00   0.0000000E+00  -3.4227764E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.7600   0.0000000E+00   0.0000000E+00  -1.0000511E+00   0.0000000E+00   0.0000000E+00  -3.4135654E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.7700   0.0000000E+00   0.0000000E+00  -1.0008519E+00   0.0000000E+00   0.0000000E+00  -2.7714474E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.7800   0.0000000E+00   0.0000000E+00  -1.0020447E+00   0.0000000E+00   0.0000000E+00   5.1567417E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.7900   0.0000000E+00   0.0000000E+00  -1.0023199E+00   0.0000000E+00   0.0000000E+00   9.0554703E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.8000   0.0000000E+00   0.0000000E+00  -1.0012249E+00   0.0000000E+00   0.0000000E+00  -1.6196257E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.8100   0.0000000E+00   0.0000000E+00  -1.0002581E+00   0.0000000E+00   0.0000000E+00  -3.4144836E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.8200   0.0000000E+00   0.0000000E+00  -9.9989384E-01   0.0000000E+00   0.0000000E+00  -3.4212574E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.8300   0.0000000E+00   0.0000000E+00  -1.0001515E+00   0.0000000E+00   0.0000000E+00  -3.4082348E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.8400   0.0000000E+00   0.0000000E+00  -1.0010192E+00   0.0000000E+00   0.0000000E+00  -2.3278236E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.8500   0.0000000E+00   0.0000000E+00  -1.0021745E+00   0.0000000E+00   0.0000000E+00   6.8814613E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.8600   0.0000000E+00   0.0000000E+00  -1.0022080E+00   0.0000000E+00   0.0000000E+00   7.3266434E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.8700   0.0000000E+00   0.0000000E+00  -1.0010698E+00   0.0000000E+00   0.0000000E+00  -2.2292658E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.8800   0.0000000E+00   0.0000000E+00  -1.0001942E+00   0.0000000E+00   0.0000000E+00  -3.4211674E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.8900   0.0000000E+00   0.0000000E+00  -9.9992943E-01   0.0000000E+00   0.0000000E+00  -3.4202847E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.9000   0.0000000E+00   0.0000000E+00  -1.0002863E+00   0.0000000E+00   0.0000000E+00  -3.3851048E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.9100   0.0000000E+00   0.0000000E+00  -1.0012388E+00   0.0000000E+00   0.0000000E+00  -1.4824780E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.9200   0.0000000E+00   0.0000000E+00  -1.0023026E+00   0.0000000E+00   0.0000000E+00   8.7984474E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.9300   0.0000000E+00   0.0000000E+00  -1.0020330E+00   0.0000000E+00   0.0000000E+00   4.9562969E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.9400   0.0000000E+00   0.0000000E+00  -1.0008827E+00   0.0000000E+00   0.0000000E+00  -2.7602076E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.9500   0.0000000E+00   0.0000000E+00  -1.0001258E+00   0.0000000E+00   0.0000000E+00  -3.4232147E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.9600   0.0000000E+00   0.0000000E+00  -9.9998569E-01   0.0000000E+00   0.0000000E+00  -3.4192421E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.9700   0.0000000E+00   0.0000000E+00  -1.0004667E+00   0.0000000E+00   0.0000000E+00  -3.3023792E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.9800   0.0000000E+00   0.0000000E+00  -1.0015085E+00   0.0000000E+00   0.0000000E+00   4.9523219E-01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    3.9900   0.0000000E+00   0.0000000E+00  -1.0023855E+00   0.0000000E+00   0.0000000E+00   1.0155958E+02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.0000   0.0000000E+00   0.0000000E+00  -1.0017895E+00   0.0000000E+00   0.0000000E+00   2.2766357E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.0100   0.0000000E+00   0.0000000E+00  -1.0006800E+00   0.0000000E+00   0.0000000E+00  -3.1270117E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.0200   0.0000000E+00   0.0000000E+00  -1.0000685E+00   0.0000000E+00   0.0000000E+00  -3.4220039E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.0300   0.0000000E+00   0.0000000E+00  -1.0000775E+00   0.0000000E+00   0.0000000E+00  -3.4169041E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.0400   0.0000000E+00   0.0000000E+00  -1.0007048E+00   0.0000000E+00   0.0000000E+00  -3.0479225E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.0500   0.0000000E+00   0.0000000E+00  -1.0018126E+00   0.0000000E+00   0.0000000E+00   2.5674686E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.0600   0.0000000E+00   0.0000000E+00  -1.0023698E+00   0.0000000E+00   0.0000000E+00   9.8859505E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.0700   0.0000000E+00   0.0000000E+00  -1.0014882E+00   0.0000000E+00   0.0000000E+00  -1.5921853E+00  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.0800   0.0000000E+00   0.0000000E+00  -1.0004809E+00   0.0000000E+00   0.0000000E+00  -3.3231415E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.0900   0.0000000E+00   0.0000000E+00  -1.0000403E+00   0.0000000E+00   0.0000000E+00  -3.4203552E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.1000   0.0000000E+00   0.0000000E+00  -1.0002211E+00   0.0000000E+00   0.0000000E+00  -3.4029858E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.1100   0.0000000E+00   0.0000000E+00  -1.0010107E+00   0.0000000E+00   0.0000000E+00  -2.3589151E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.1200   0.0000000E+00   0.0000000E+00  -1.0021089E+00   0.0000000E+00   0.0000000E+00   5.9793369E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.1300   0.0000000E+00   0.0000000E+00  -1.0022130E+00   0.0000000E+00   0.0000000E+00   7.4038559E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.1400   0.0000000E+00   0.0000000E+00  -1.0011561E+00   0.0000000E+00   0.0000000E+00  -1.9060289E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.1500   0.0000000E+00   0.0000000E+00  -1.0003070E+00   0.0000000E+00   0.0000000E+00  -3.3990326E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.1600   0.0000000E+00   0.0000000E+00  -1.0000602E+00   0.0000000E+00   0.0000000E+00  -3.4196640E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.1700   0.0000000E+00   0.0000000E+00  -1.0004346E+00   0.0000000E+00   0.0000000E+00  -3.3259541E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.1800   0.0000000E+00   0.0000000E+00  -1.0013840E+00   0.0000000E+00   0.0000000E+00  -7.3556867E+00  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.1900   0.0000000E+00   0.0000000E+00  -1.0023185E+00   0.0000000E+00   0.0000000E+00   9.0482147E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.2000   0.0000000E+00   0.0000000E+00  -1.0019118E+00   0.0000000E+00   0.0000000E+00   3.5397182E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.2100   0.0000000E+00   0.0000000E+00  -1.0008280E+00   0.0000000E+00   0.0000000E+00  -2.8748346E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.2200   0.0000000E+00   0.0000000E+00  -1.0001800E+00   0.0000000E+00   0.0000000E+00  -3.4171539E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.2300   0.0000000E+00   0.0000000E+00  -1.0001487E+00   0.0000000E+00   0.0000000E+00  -3.4147053E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.2400   0.0000000E+00   0.0000000E+00  -1.0007346E+00   0.0000000E+00   0.0000000E+00  -3.0037050E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.2500   0.0000000E+00   0.0000000E+00  -1.0017958E+00   0.0000000E+00   0.0000000E+00   2.4010487E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.2600   0.0000000E+00   0.0000000E+00  -1.0023431E+00   0.0000000E+00   0.0000000E+00   9.4412415E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.2700   0.0000000E+00   0.0000000E+00  -1.0015121E+00   0.0000000E+00   0.0000000E+00   4.5592800E-02  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.2800   0.0000000E+00   0.0000000E+00  -1.0005393E+00   0.0000000E+00   0.0000000E+00  -3.2765381E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.2900   0.0000000E+00   0.0000000E+00  -1.0001227E+00   0.0000000E+00   0.0000000E+00  -3.4184322E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.3000   0.0000000E+00   0.0000000E+00  -1.0003265E+00   0.0000000E+00   0.0000000E+00  -3.3784264E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.3100   0.0000000E+00   0.0000000E+00  -1.0011295E+00   0.0000000E+00   0.0000000E+00  -1.9506073E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.3200   0.0000000E+00   0.0000000E+00  -1.0021611E+00   0.0000000E+00   0.0000000E+00   6.6884033E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.3300   0.0000000E+00   0.0000000E+00  -1.0021265E+00   0.0000000E+00   0.0000000E+00   6.1793724E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.3400   0.0000000E+00   0.0000000E+00  -1.0010872E+00   0.0000000E+00   0.0000000E+00  -2.1621307E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.3500   0.0000000E+00   0.0000000E+00  -1.0003204E+00   0.0000000E+00   0.0000000E+00  -3.3928291E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.3600   0.0000000E+00   0.0000000E+00  -1.0001577E+00   0.0000000E+00   0.0000000E+00  -3.4155029E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.3700   0.0000000E+00   0.0000000E+00  -1.0006139E+00   0.0000000E+00   0.0000000E+00  -3.1738974E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.3800   0.0000000E+00   0.0000000E+00  -1.0015991E+00   0.0000000E+00   0.0000000E+00   7.0001373E+00  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.3900   0.0000000E+00   0.0000000E+00  -1.0023360E+00   0.0000000E+00   0.0000000E+00   9.3270393E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.4000   0.0000000E+00   0.0000000E+00  -1.0017142E+00   0.0000000E+00   0.0000000E+00   1.5876465E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.4100   0.0000000E+00   0.0000000E+00  -1.0007056E+00   0.0000000E+00   0.0000000E+00  -3.0854202E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.4200   0.0000000E+00   0.0000000E+00  -1.0001980E+00   0.0000000E+00   0.0000000E+00  -3.4132587E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.4300   0.0000000E+00   0.0000000E+00  -1.0003080E+00   0.0000000E+00   0.0000000E+00  -3.3862503E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.4400   0.0000000E+00   0.0000000E+00  -1.0010228E+00   0.0000000E+00   0.0000000E+00  -2.3252924E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.4500   0.0000000E+00   0.0000000E+00  -1.0020535E+00   0.0000000E+00   0.0000000E+00   5.2574234E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.4600   0.0000000E+00   0.0000000E+00  -1.0021992E+00   0.0000000E+00   0.0000000E+00   7.2052849E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.4700   0.0000000E+00   0.0000000E+00  -1.0012270E+00   0.0000000E+00   0.0000000E+00  -1.6006588E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.4800   0.0000000E+00   0.0000000E+00  -1.0004166E+00   0.0000000E+00   0.0000000E+00  -3.3548466E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.4900   0.0000000E+00   0.0000000E+00  -1.0001967E+00   0.0000000E+00   0.0000000E+00  -3.4121670E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.5000   0.0000000E+00   0.0000000E+00  -1.0005949E+00   0.0000000E+00   0.0000000E+00  -3.1968525E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.5100   0.0000000E+00   0.0000000E+00  -1.0015328E+00   0.0000000E+00   0.0000000E+00   2.1079249E+00  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.5200   0.0000000E+00   0.0000000E+00  -1.0023090E+00   0.0000000E+00   0.0000000E+00   8.8899521E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.5300   0.0000000E+00   0.0000000E+00  -1.0017809E+00   0.0000000E+00   0.0000000E+00   2.2010971E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.5400   0.0000000E+00   0.0000000E+00  -1.0007823E+00   0.0000000E+00   0.0000000E+00  -2.9587168E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.5500   0.0000000E+00   0.0000000E+00  -1.0002540E+00   0.0000000E+00   0.0000000E+00  -3.4048798E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.5600   0.0000000E+00   0.0000000E+00  -1.0003405E+00   0.0000000E+00   0.0000000E+00  -3.3764923E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.5700   0.0000000E+00   0.0000000E+00  -1.0010296E+00   0.0000000E+00   0.0000000E+00  -2.3050339E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.5800   0.0000000E+00   0.0000000E+00  -1.0020353E+00   0.0000000E+00   0.0000000E+00   5.0285259E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.5900   0.0000000E+00   0.0000000E+00  -1.0021917E+00   0.0000000E+00   0.0000000E+00   7.0979332E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.6000   0.0000000E+00   0.0000000E+00  -1.0012497E+00   0.0000000E+00   0.0000000E+00  -1.4951621E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.6100   0.0000000E+00   0.0000000E+00  -1.0004544E+00   0.0000000E+00   0.0000000E+00  -3.3330265E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.6200   0.0000000E+00   0.0000000E+00  -1.0002444E+00   0.0000000E+00   0.0000000E+00  -3.4051311E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.6300   0.0000000E+00   0.0000000E+00  -1.0006504E+00   0.0000000E+00   0.0000000E+00  -3.1321035E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
