Time	 AnchTen1	 FairTen1	 
(s)	 (N)       	 (N)       	 
3.05761	 6.98719e+07	 6.98686e+07	 
3.05771	 6.98719e+07	 6.98686e+07	 
3.05781	 6.98719e+07	 6.98686e+07	 
3.05791	 6.98719e+07	 6.98686e+07	 
3.05801	 6.98719e+07	 6.98686e+07	 
3.05811	 6.98719e+07	 6.98686e+07	 
3.05821	 6.98719e+07	 6.98686e+07	 
3.05831	 6.98719e+07	 6.98686e+07	 
3.05841	 6.98719e+07	 6.98686e+07	 
3.05851	 6.98719e+07	 6.98686e+07	 
3.05861	 6.98719e+07	 6.98686e+07	 
3.05871	 6.98719e+07	 6.98686e+07	 
3.05881	 6.98719e+07	 6.98686e+07	 
3.05891	 6.98719e+07	 6.98686e+07	 
3.05901	 6.98719e+07	 6.98686e+07	 
3.05911	 6.98719e+07	 6.98686e+07	 
3.05921	 6.98719e+07	 6.98686e+07	 
3.05931	 6.98719e+07	 6.98686e+07	 
3.05941	 6.98719e+07	 6.98686e+07	 
3.05951	 6.98719e+07	 6.98686e+07	 
3.05961	 6.98719e+07	 6.98686e+07	 
3.05971	 6.98719e+07	 6.98686e+07	 
3.05981	 6.98719e+07	 6.98686e+07	 
3.05991	 6.98719e+07	 6.98686e+07	 
3.06001	 6.98719e+07	 6.98686e+07	 
3.06011	 6.98719e+07	 6.98686e+07	 
3.06021	 6.98719e+07	 6.98686e+07	 
3.06031	 6.98719e+07	 6.98686e+07	 
3.06041	 6.98719e+07	 6.98686e+07	 
3.06051	 6.98719e+07	 6.98686e+07	 
3.06061	 6.98719e+07	 6.98686e+07	 
3.06071	 6.98719e+07	 6.98686e+07	 
3.06081	 6.98719e+07	 6.98686e+07	 
3.06091	 6.98719e+07	 6.98686e+07	 
3.06101	 6.98719e+07	 6.98686e+07	 
3.06111	 6.98719e+07	 6.98686e+07	 
3.06121	 6.98719e+07	 6.98686e+07	 
3.06131	 6.98719e+07	 6.98686e+07	 
3.06141	 6.98719e+07	 6.98686e+07	 
3.06151	 6.98719e+07	 6.98686e+07	 
3.06161	 6.98719e+07	 6.98686e+07	 
3.06171	 6.98719e+07	 6.98686e+07	 
3.06181	 6.98719e+07	 6.98686e+07	 
3.06191	 6.98719e+07	 6.98686e+07	 
3.06201	 6.98719e+07	 6.98686e+07	 
3.06211	 6.98719e+07	 6.98686e+07	 
3.06221	 6.98719e+07	 6.98686e+07	 
3.06231	 6.98719e+07	 6.98686e+07	 
3.06241	 6.98719e+07	 6.98686e+07	 
3.06251	 6.98719e+07	 6.98686e+07	 
3.06261	 6.98719e+07	 6.98686e+07	 
3.06271	 6.98719e+07	 6.98686e+07	 
3.06281	 6.98719e+07	 6.98686e+07	 
3.06291	 6.98719e+07	 6.98686e+07	 
3.06301	 6.98719e+07	 6.98686e+07	 
3.06311	 6.98719e+07	 6.98686e+07	 
3.06321	 6.98719e+07	 6.98686e+07	 
3.06331	 6.98719e+07	 6.98686e+07	 
3.06341	 6.98719e+07	 6.98686e+07	 
3.06351	 6.98719e+07	 6.98686e+07	 
3.06361	 6.98719e+07	 6.98686e+07	 
3.06371	 6.98719e+07	 6.98686e+07	 
3.06381	 6.98719e+07	 6.98686e+07	 
3.06391	 6.98719e+07	 6.98686e+07	 
3.06401	 6.98719e+07	 6.98686e+07	 
3.06411	 6.98719e+07	 6.98686e+07	 
3.06421	 6.98719e+07	 6.98686e+07	 
3.06431	 6.98719e+07	 6.98686e+07	 
3.06441	 6.98719e+07	 6.98686e+07	 
3.06451	 6.98719e+07	 6.98686e+07	 
3.06461	 6.98719e+07	 6.98686e+07	 
3.06471	 6.98719e+07	 6.98686e+07	 
3.06481	 6.98719e+07	 6.98686e+07	 
3.06491	 6.98719e+07	 6.98686e+07	 
3.06501	 6.98719e+07	 6.98686e+07	 
3.06511	 6.98719e+07	 6.98686e+07	 
3.06521	 6.98719e+07	 6.98686e+07	 
3.06531	 6.98719e+07	 6.98686e+07	 
3.06541	 6.98719e+07	 6.98686e+07	 
3.06551	 6.98719e+07	 6.98686e+07	 
3.06561	 6.98719e+07	 6.98686e+07	 
3.06571	 6.98719e+07	 6.98686e+07	 
3.06581	 6.98719e+07	 6.98686e+07	 
3.06591	 6.98719e+07	 6.98686e+07	 
3.06601	 6.98719e+07	 6.98686e+07	 
3.06611	 6.98719e+07	 6.98686e+07	 
3.06621	 6.98719e+07	 6.98686e+07	 
3.06631	 6.98719e+07	 6.98686e+07	 
3.06641	 6.98719e+07	 6.98686e+07	 
3.06651	 6.98719e+07	 6.98686e+07	 
3.06661	 6.98719e+07	 6.98686e+07	 
3.06671	 6.98719e+07	 6.98686e+07	 
3.06681	 6.98719e+07	 6.98686e+07	 
3.06691	 6.98719e+07	 6.98686e+07	 
3.06701	 6.98719e+07	 6.98686e+07	 
3.06711	 6.98719e+07	 6.98686e+07	 
3.06721	 6.98719e+07	 6.98686e+07	 
3.06731	 6.98719e+07	 6.98686e+07	 
3.06741	 6.98719e+07	 6.98686e+07	 
3.06751	 6.98719e+07	 6.98686e+07	 
3.06761	 6.98719e+07	 6.98686e+07	 
3.06771	 6.98719e+07	 6.98686e+07	 
3.06781	 6.98719e+07	 6.98686e+07	 
3.06791	 6.98719e+07	 6.98686e+07	 
3.06801	 6.98719e+07	 6.98686e+07	 
3.06811	 6.98719e+07	 6.98686e+07	 
3.06821	 6.98719e+07	 6.98686e+07	 
3.06831	 6.98719e+07	 6.98686e+07	 
3.06841	 6.98719e+07	 6.98686e+07	 
3.06851	 6.98719e+07	 6.98686e+07	 
3.06861	 6.98719e+07	 6.98686e+07	 
3.06871	 6.98719e+07	 6.98686e+07	 
3.06881	 6.98719e+07	 6.98686e+07	 
3.06891	 6.98719e+07	 6.98686e+07	 
3.06901	 6.98719e+07	 6.98686e+07	 
3.06911	 6.98719e+07	 6.98686e+07	 
3.06921	 6.98719e+07	 6.98686e+07	 
3.06931	 6.98719e+07	 6.98686e+07	 
3.06941	 6.98719e+07	 6.98686e+07	 
3.06951	 6.98719e+07	 6.98686e+07	 
3.06961	 6.98719e+07	 6.98686e+07	 
3.06971	 6.98719e+07	 6.98686e+07	 
3.06981	 6.98719e+07	 6.98686e+07	 
3.06991	 6.98719e+07	 6.98686e+07	 
3.07001	 6.98719e+07	 6.98686e+07	 
3.07011	 6.98719e+07	 6.98686e+07	 
3.07021	 6.98719e+07	 6.98686e+07	 
3.07031	 6.98719e+07	 6.98686e+07	 
3.07041	 6.98719e+07	 6.98686e+07	 
3.07051	 6.98719e+07	 6.98686e+07	 
3.07061	 6.98719e+07	 6.98686e+07	 
3.07071	 6.98719e+07	 6.98686e+07	 
3.07081	 6.98719e+07	 6.98686e+07	 
3.07091	 6.98719e+07	 6.98686e+07	 
3.07101	 6.98719e+07	 6.98686e+07	 
3.07111	 6.98719e+07	 6.98686e+07	 
3.07121	 6.98719e+07	 6.98686e+07	 
3.07131	 6.98719e+07	 6.98686e+07	 
3.07141	 6.98719e+07	 6.98686e+07	 
3.07151	 6.98719e+07	 6.98686e+07	 
3.07161	 6.98719e+07	 6.98686e+07	 
3.07171	 6.98719e+07	 6.98686e+07	 
3.07181	 6.98719e+07	 6.98686e+07	 
3.07191	 6.98719e+07	 6.98686e+07	 
3.07201	 6.98719e+07	 6.98686e+07	 
3.07211	 6.98719e+07	 6.98686e+07	 
3.07221	 6.98719e+07	 6.98686e+07	 
3.07231	 6.98719e+07	 6.98686e+07	 
3.07241	 6.98719e+07	 6.98686e+07	 
3.07251	 6.98719e+07	 6.98686e+07	 
3.07261	 6.98719e+07	 6.98686e+07	 
3.07271	 6.98719e+07	 6.98686e+07	 
3.07281	 6.98719e+07	 6.98686e+07	 
3.07291	 6.98719e+07	 6.98686e+07	 
3.07301	 6.98719e+07	 6.98686e+07	 
3.07311	 6.98719e+07	 6.98686e+07	 
3.07321	 6.98719e+07	 6.98686e+07	 
3.07331	 6.98719e+07	 6.98686e+07	 
3.07341	 6.98719e+07	 6.98686e+07	 
3.07351	 6.98719e+07	 6.98686e+07	 
3.07361	 6.98719e+07	 6.98686e+07	 
3.07371	 6.98719e+07	 6.98686e+07	 
3.07381	 6.98719e+07	 6.98686e+07	 
3.07391	 6.98719e+07	 6.98686e+07	 
3.07401	 6.98719e+07	 6.98686e+07	 
3.07411	 6.98719e+07	 6.98686e+07	 
3.07421	 6.98719e+07	 6.98686e+07	 
3.07431	 6.98719e+07	 6.98686e+07	 
3.07441	 6.98719e+07	 6.98686e+07	 
3.07451	 6.98719e+07	 6.98686e+07	 
3.07461	 6.98719e+07	 6.98686e+07	 
3.07471	 6.98719e+07	 6.98686e+07	 
3.07481	 6.98719e+07	 6.98686e+07	 
3.07491	 6.98719e+07	 6.98686e+07	 
3.07501	 6.98719e+07	 6.98686e+07	 
3.07511	 6.98719e+07	 6.98686e+07	 
3.07521	 6.98719e+07	 6.98686e+07	 
3.07531	 6.98719e+07	 6.98686e+07	 
3.07541	 6.98719e+07	 6.98686e+07	 
3.07551	 6.98719e+07	 6.98686e+07	 
3.07561	 6.98719e+07	 6.98686e+07	 
3.07571	 6.98719e+07	 6.98686e+07	 
3.07581	 6.98719e+07	 6.98686e+07	 
3.07591	 6.98719e+07	 6.98686e+07	 
3.07601	 6.98719e+07	 6.98686e+07	 
3.07611	 6.98719e+07	 6.98686e+07	 
3.07621	 6.98719e+07	 6.98686e+07	 
3.07631	 6.98719e+07	 6.98686e+07	 
3.07641	 6.98719e+07	 6.98686e+07	 
3.07651	 6.98719e+07	 6.98686e+07	 
3.07661	 6.98719e+07	 6.98686e+07	 
3.07671	 6.98719e+07	 6.98686e+07	 
3.07681	 6.98719e+07	 6.98686e+07	 
3.07691	 6.98719e+07	 6.98686e+07	 
3.07701	 6.98719e+07	 6.98686e+07	 
3.07711	 6.98719e+07	 6.98686e+07	 
3.07721	 6.98719e+07	 6.98686e+07	 
3.07731	 6.98719e+07	 6.98686e+07	 
3.07741	 6.98719e+07	 6.98686e+07	 
3.07751	 6.98719e+07	 6.98686e+07	 
3.07761	 6.98719e+07	 6.98686e+07	 
3.07771	 6.98719e+07	 6.98686e+07	 
3.07781	 6.98719e+07	 6.98686e+07	 
3.07791	 6.98719e+07	 6.98686e+07	 
3.07801	 6.98719e+07	 6.98686e+07	 
3.07811	 6.98719e+07	 6.98686e+07	 
3.07821	 6.98719e+07	 6.98686e+07	 
3.07831	 6.98719e+07	 6.98686e+07	 
3.07841	 6.98719e+07	 6.98686e+07	 
3.07851	 6.98719e+07	 6.98686e+07	 
3.07861	 6.98719e+07	 6.98686e+07	 
3.07871	 6.98719e+07	 6.98686e+07	 
3.07881	 6.98719e+07	 6.98686e+07	 
3.07891	 6.98719e+07	 6.98686e+07	 
3.07901	 6.98719e+07	 6.98686e+07	 
3.07911	 6.98719e+07	 6.98686e+07	 
3.07921	 6.98719e+07	 6.98686e+07	 
3.07931	 6.98719e+07	 6.98686e+07	 
3.07941	 6.98719e+07	 6.98686e+07	 
3.07951	 6.98719e+07	 6.98686e+07	 
3.07961	 6.98719e+07	 6.98686e+07	 
3.07971	 6.98719e+07	 6.98686e+07	 
3.07981	 6.98719e+07	 6.98686e+07	 
3.07991	 6.98719e+07	 6.98686e+07	 
3.08001	 6.98719e+07	 6.98686e+07	 
3.08011	 6.98719e+07	 6.98686e+07	 
3.08021	 6.98719e+07	 6.98686e+07	 
3.08031	 6.98719e+07	 6.98686e+07	 
3.08041	 6.98719e+07	 6.98686e+07	 
3.08051	 6.98719e+07	 6.98686e+07	 
3.08061	 6.98719e+07	 6.98686e+07	 
3.08071	 6.98719e+07	 6.98686e+07	 
3.08081	 6.98719e+07	 6.98686e+07	 
3.08091	 6.98719e+07	 6.98686e+07	 
3.08101	 6.98719e+07	 6.98686e+07	 
3.08111	 6.98719e+07	 6.98686e+07	 
3.08121	 6.98719e+07	 6.98686e+07	 
3.08131	 6.98719e+07	 6.98686e+07	 
3.08141	 6.98719e+07	 6.98686e+07	 
3.08151	 6.98719e+07	 6.98686e+07	 
3.08161	 6.98719e+07	 6.98686e+07	 
3.08171	 6.98719e+07	 6.98686e+07	 
3.08181	 6.98719e+07	 6.98686e+07	 
3.08191	 6.98719e+07	 6.98686e+07	 
3.08201	 6.98719e+07	 6.98686e+07	 
3.08211	 6.98719e+07	 6.98686e+07	 
3.08221	 6.98719e+07	 6.98686e+07	 
3.08231	 6.98719e+07	 6.98686e+07	 
3.08241	 6.98719e+07	 6.98686e+07	 
3.08251	 6.98719e+07	 6.98686e+07	 
3.08261	 6.98719e+07	 6.98686e+07	 
3.08271	 6.98719e+07	 6.98686e+07	 
3.08281	 6.98719e+07	 6.98686e+07	 
3.08291	 6.98719e+07	 6.98686e+07	 
3.08301	 6.98719e+07	 6.98686e+07	 
3.08311	 6.98719e+07	 6.98686e+07	 
3.08321	 6.98719e+07	 6.98686e+07	 
3.08331	 6.98719e+07	 6.98686e+07	 
3.08341	 6.98719e+07	 6.98686e+07	 
3.08351	 6.98719e+07	 6.98686e+07	 
3.08361	 6.98719e+07	 6.98686e+07	 
3.08371	 6.98719e+07	 6.98686e+07	 
3.08381	 6.98719e+07	 6.98686e+07	 
3.08391	 6.98719e+07	 6.98686e+07	 
3.08401	 6.98719e+07	 6.98686e+07	 
3.08411	 6.98719e+07	 6.98686e+07	 
3.08421	 6.98719e+07	 6.98686e+07	 
3.08431	 6.98719e+07	 6.98686e+07	 
3.08441	 6.98719e+07	 6.98686e+07	 
3.08451	 6.98719e+07	 6.98686e+07	 
3.08461	 6.98719e+07	 6.98686e+07	 
3.08471	 6.98719e+07	 6.98686e+07	 
3.08481	 6.98719e+07	 6.98686e+07	 
3.08491	 6.98719e+07	 6.98686e+07	 
3.08501	 6.98719e+07	 6.98686e+07	 
3.08511	 6.98719e+07	 6.98686e+07	 
3.08521	 6.98719e+07	 6.98686e+07	 
3.08531	 6.98719e+07	 6.98686e+07	 
3.08541	 6.98719e+07	 6.98686e+07	 
3.08551	 6.98719e+07	 6.98686e+07	 
3.08561	 6.98719e+07	 6.98686e+07	 
3.08571	 6.98719e+07	 6.98686e+07	 
3.08581	 6.98719e+07	 6.98686e+07	 
3.08591	 6.98719e+07	 6.98686e+07	 
3.08601	 6.98719e+07	 6.98686e+07	 
3.08611	 6.98719e+07	 6.98686e+07	 
3.08621	 6.98719e+07	 6.98686e+07	 
3.08631	 6.98719e+07	 6.98686e+07	 
3.08641	 6.98719e+07	 6.98686e+07	 
3.08651	 6.98719e+07	 6.98686e+07	 
3.08661	 6.98719e+07	 6.98686e+07	 
3.08671	 6.98719e+07	 6.98686e+07	 
3.08681	 6.98719e+07	 6.98686e+07	 
3.08691	 6.98719e+07	 6.98686e+07	 
3.08701	 6.98719e+07	 6.98686e+07	 
3.08711	 6.98719e+07	 6.98686e+07	 
3.08721	 6.98719e+07	 6.98686e+07	 
3.08731	 6.98719e+07	 6.98686e+07	 
3.08741	 6.98719e+07	 6.98686e+07	 
3.08751	 6.98719e+07	 6.98686e+07	 
3.08761	 6.98719e+07	 6.98686e+07	 
3.08771	 6.98719e+07	 6.98686e+07	 
3.08781	 6.98719e+07	 6.98686e+07	 
3.08791	 6.98719e+07	 6.98686e+07	 
3.08801	 6.98719e+07	 6.98686e+07	 
3.08811	 6.98719e+07	 6.98686e+07	 
3.08821	 6.98719e+07	 6.98686e+07	 
3.08831	 6.98719e+07	 6.98686e+07	 
3.08841	 6.98719e+07	 6.98686e+07	 
3.08851	 6.98719e+07	 6.98686e+07	 
3.08861	 6.98719e+07	 6.98686e+07	 
3.08871	 6.98719e+07	 6.98686e+07	 
3.08881	 6.98719e+07	 6.98686e+07	 
3.08891	 6.98719e+07	 6.98686e+07	 
3.08901	 6.98719e+07	 6.98686e+07	 
3.08911	 6.98719e+07	 6.98686e+07	 
3.08921	 6.98719e+07	 6.98686e+07	 
3.08931	 6.98719e+07	 6.98686e+07	 
3.08941	 6.98719e+07	 6.98686e+07	 
3.08951	 6.98719e+07	 6.98686e+07	 
3.08961	 6.98719e+07	 6.98686e+07	 
3.08971	 6.98719e+07	 6.98686e+07	 
3.08981	 6.98719e+07	 6.98686e+07	 
3.08991	 6.98719e+07	 6.98686e+07	 
3.09001	 6.98719e+07	 6.98686e+07	 
3.09011	 6.98719e+07	 6.98686e+07	 
3.09021	 6.98719e+07	 6.98686e+07	 
3.09031	 6.98719e+07	 6.98686e+07	 
3.09041	 6.98719e+07	 6.98686e+07	 
3.09051	 6.98719e+07	 6.98686e+07	 
3.09061	 6.98719e+07	 6.98686e+07	 
3.09071	 6.98719e+07	 6.98686e+07	 
3.09081	 6.98719e+07	 6.98686e+07	 
3.09091	 6.98719e+07	 6.98686e+07	 
3.09101	 6.98719e+07	 6.98686e+07	 
3.09111	 6.98719e+07	 6.98686e+07	 
3.09121	 6.98719e+07	 6.98686e+07	 
3.09131	 6.98719e+07	 6.98686e+07	 
3.09141	 6.98719e+07	 6.98686e+07	 
3.09151	 6.98719e+07	 6.98686e+07	 
3.09161	 6.98719e+07	 6.98686e+07	 
3.09171	 6.98719e+07	 6.98686e+07	 
3.09181	 6.98719e+07	 6.98686e+07	 
3.09191	 6.98719e+07	 6.98686e+07	 
3.09201	 6.98719e+07	 6.98686e+07	 
3.09211	 6.98719e+07	 6.98686e+07	 
3.09221	 6.98719e+07	 6.98686e+07	 
3.09231	 6.98719e+07	 6.98686e+07	 
3.09241	 6.98719e+07	 6.98686e+07	 
3.09251	 6.98719e+07	 6.98686e+07	 
3.09261	 6.98719e+07	 6.98686e+07	 
3.09271	 6.98719e+07	 6.98686e+07	 
3.09281	 6.98719e+07	 6.98686e+07	 
3.09291	 6.98719e+07	 6.98686e+07	 
3.09301	 6.98719e+07	 6.98686e+07	 
3.09311	 6.98719e+07	 6.98686e+07	 
3.09321	 6.98719e+07	 6.98686e+07	 
3.09331	 6.98719e+07	 6.98686e+07	 
3.09341	 6.98719e+07	 6.98686e+07	 
3.09351	 6.98719e+07	 6.98686e+07	 
3.09361	 6.98719e+07	 6.98686e+07	 
3.09371	 6.98719e+07	 6.98686e+07	 
3.09381	 6.98719e+07	 6.98686e+07	 
3.09391	 6.98719e+07	 6.98686e+07	 
3.09401	 6.98719e+07	 6.98686e+07	 
3.09411	 6.98719e+07	 6.98686e+07	 
3.09421	 6.98719e+07	 6.98686e+07	 
3.09431	 6.98719e+07	 6.98686e+07	 
3.09441	 6.98719e+07	 6.98686e+07	 
3.09451	 6.98719e+07	 6.98686e+07	 
3.09461	 6.98719e+07	 6.98686e+07	 
3.09471	 6.98719e+07	 6.98686e+07	 
3.09481	 6.98719e+07	 6.98686e+07	 
3.09491	 6.98719e+07	 6.98686e+07	 
3.09501	 6.98719e+07	 6.98686e+07	 
3.09511	 6.98719e+07	 6.98686e+07	 
3.09521	 6.98719e+07	 6.98686e+07	 
3.09531	 6.98719e+07	 6.98686e+07	 
3.09541	 6.98719e+07	 6.98686e+07	 
3.09551	 6.98719e+07	 6.98686e+07	 
3.09561	 6.98719e+07	 6.98686e+07	 
3.09571	 6.98719e+07	 6.98686e+07	 
3.09581	 6.98719e+07	 6.98686e+07	 
3.09591	 6.98719e+07	 6.98686e+07	 
3.09601	 6.98719e+07	 6.98686e+07	 
3.09611	 6.98719e+07	 6.98686e+07	 
3.09621	 6.98719e+07	 6.98686e+07	 
3.09631	 6.98719e+07	 6.98686e+07	 
3.09641	 6.98719e+07	 6.98686e+07	 
3.09651	 6.98719e+07	 6.98686e+07	 
3.09661	 6.98719e+07	 6.98686e+07	 
3.09671	 6.98719e+07	 6.98686e+07	 
3.09681	 6.98719e+07	 6.98686e+07	 
3.09691	 6.98719e+07	 6.98686e+07	 
3.09701	 6.98719e+07	 6.98686e+07	 
3.09711	 6.98719e+07	 6.98686e+07	 
3.09721	 6.98719e+07	 6.98686e+07	 
3.09731	 6.98719e+07	 6.98686e+07	 
3.09741	 6.98719e+07	 6.98686e+07	 
3.09751	 6.98719e+07	 6.98686e+07	 
3.09761	 6.98719e+07	 6.98686e+07	 
3.09771	 6.98719e+07	 6.98686e+07	 
3.09781	 6.98719e+07	 6.98686e+07	 
3.09791	 6.98719e+07	 6.98686e+07	 
3.09801	 6.98719e+07	 6.98686e+07	 
3.09811	 6.98719e+07	 6.98686e+07	 
3.09821	 6.98719e+07	 6.98686e+07	 
3.09831	 6.98719e+07	 6.98686e+07	 
3.09841	 6.98719e+07	 6.98686e+07	 
3.09851	 6.98719e+07	 6.98686e+07	 
3.09861	 6.98719e+07	 6.98686e+07	 
3.09871	 6.98719e+07	 6.98686e+07	 
3.09881	 6.98719e+07	 6.98686e+07	 
3.09891	 6.98719e+07	 6.98686e+07	 
3.09901	 6.98719e+07	 6.98686e+07	 
3.09911	 6.98719e+07	 6.98686e+07	 
3.09921	 6.98719e+07	 6.98686e+07	 
3.09931	 6.98719e+07	 6.98686e+07	 
3.09941	 6.98719e+07	 6.98686e+07	 
3.09951	 6.98719e+07	 6.98686e+07	 
3.09961	 6.98719e+07	 6.98686e+07	 
3.09971	 6.98719e+07	 6.98686e+07	 
3.09981	 6.98719e+07	 6.98686e+07	 
3.09991	 6.98719e+07	 6.98686e+07	 
3.10001	 6.98719e+07	 6.98686e+07	 
3.10011	 6.98719e+07	 6.98686e+07	 
3.10021	 6.98719e+07	 6.98686e+07	 
3.10031	 6.98719e+07	 6.98686e+07	 
3.10041	 6.98719e+07	 6.98686e+07	 
3.10051	 6.98719e+07	 6.98686e+07	 
3.10061	 6.98719e+07	 6.98686e+07	 
3.10071	 6.98719e+07	 6.98686e+07	 
3.10081	 6.98719e+07	 6.98686e+07	 
3.10091	 6.98719e+07	 6.98686e+07	 
3.10101	 6.98719e+07	 6.98686e+07	 
3.10111	 6.98719e+07	 6.98686e+07	 
3.10121	 6.98719e+07	 6.98686e+07	 
3.10131	 6.98719e+07	 6.98686e+07	 
3.10141	 6.98719e+07	 6.98686e+07	 
3.10151	 6.98719e+07	 6.98686e+07	 
3.10161	 6.98719e+07	 6.98686e+07	 
3.10171	 6.98719e+07	 6.98686e+07	 
3.10181	 6.98719e+07	 6.98686e+07	 
3.10191	 6.98719e+07	 6.98686e+07	 
3.10201	 6.98719e+07	 6.98686e+07	 
3.10211	 6.98719e+07	 6.98686e+07	 
3.10221	 6.98719e+07	 6.98686e+07	 
3.10231	 6.98719e+07	 6.98686e+07	 
3.10241	 6.98719e+07	 6.98686e+07	 
3.10251	 6.98719e+07	 6.98686e+07	 
3.10261	 6.98719e+07	 6.98686e+07	 
3.10271	 6.98719e+07	 6.98686e+07	 
3.10281	 6.98719e+07	 6.98686e+07	 
3.10291	 6.98719e+07	 6.98686e+07	 
3.10301	 6.98719e+07	 6.98686e+07	 
3.10311	 6.98719e+07	 6.98686e+07	 
3.10321	 6.98719e+07	 6.98686e+07	 
3.10331	 6.98719e+07	 6.98686e+07	 
3.10341	 6.98719e+07	 6.98686e+07	 
3.10351	 6.98719e+07	 6.98686e+07	 
3.10361	 6.98719e+07	 6.98686e+07	 
3.10371	 6.98719e+07	 6.98686e+07	 
3.10381	 6.98719e+07	 6.98686e+07	 
3.10391	 6.98719e+07	 6.98686e+07	 
3.10401	 6.98719e+07	 6.98686e+07	 
3.10411	 6.98719e+07	 6.98686e+07	 
3.10421	 6.98719e+07	 6.98686e+07	 
3.10431	 6.98719e+07	 6.98686e+07	 
3.10441	 6.98719e+07	 6.98686e+07	 
3.10451	 6.98719e+07	 6.98686e+07	 
3.10461	 6.98719e+07	 6.98686e+07	 
3.10471	 6.98719e+07	 6.98686e+07	 
3.10481	 6.98719e+07	 6.98686e+07	 
3.10491	 6.98719e+07	 6.98686e+07	 
3.10501	 6.98719e+07	 6.98686e+07	 
3.10511	 6.98719e+07	 6.98686e+07	 
3.10521	 6.98719e+07	 6.98686e+07	 
3.10531	 6.98719e+07	 6.98686e+07	 
3.10541	 6.98719e+07	 6.98686e+07	 
3.10551	 6.98719e+07	 6.98686e+07	 
3.10561	 6.98719e+07	 6.98686e+07	 
3.10571	 6.98719e+07	 6.98686e+07	 
3.10581	 6.98719e+07	 6.98686e+07	 
3.10591	 6.98719e+07	 6.98686e+07	 
3.10601	 6.98719e+07	 6.98686e+07	 
3.10611	 6.98719e+07	 6.98686e+07	 
3.10621	 6.98719e+07	 6.98686e+07	 
3.10631	 6.98719e+07	 6.98686e+07	 
3.10641	 6.98719e+07	 6.98686e+07	 
3.10651	 6.98719e+07	 6.98686e+07	 
3.10661	 6.98719e+07	 6.98686e+07	 
3.10671	 6.98719e+07	 6.98686e+07	 
3.10681	 6.98719e+07	 6.98686e+07	 
3.10691	 6.98719e+07	 6.98686e+07	 
3.10701	 6.98719e+07	 6.98686e+07	 
3.10711	 6.98719e+07	 6.98686e+07	 
3.10721	 6.98719e+07	 6.98686e+07	 
3.10731	 6.98719e+07	 6.98686e+07	 
3.10741	 6.98719e+07	 6.98686e+07	 
3.10751	 6.98719e+07	 6.98686e+07	 
3.10761	 6.98719e+07	 6.98686e+07	 
3.10771	 6.98719e+07	 6.98686e+07	 
3.10781	 6.98719e+07	 6.98686e+07	 
3.10791	 6.98719e+07	 6.98686e+07	 
3.10801	 6.98719e+07	 6.98686e+07	 
3.10811	 6.98719e+07	 6.98686e+07	 
3.10821	 6.98719e+07	 6.98686e+07	 
3.10831	 6.98719e+07	 6.98686e+07	 
3.10841	 6.98719e+07	 6.98686e+07	 
3.10851	 6.98719e+07	 6.98686e+07	 
3.10861	 6.98719e+07	 6.98686e+07	 
3.10871	 6.98719e+07	 6.98686e+07	 
3.10881	 6.98719e+07	 6.98686e+07	 
3.10891	 6.98719e+07	 6.98686e+07	 
3.10901	 6.98719e+07	 6.98686e+07	 
3.10911	 6.98719e+07	 6.98686e+07	 
3.10921	 6.98719e+07	 6.98686e+07	 
3.10931	 6.98719e+07	 6.98686e+07	 
3.10941	 6.98719e+07	 6.98686e+07	 
3.10951	 6.98719e+07	 6.98686e+07	 
3.10961	 6.98719e+07	 6.98686e+07	 
3.10971	 6.98719e+07	 6.98686e+07	 
3.10981	 6.98719e+07	 6.98686e+07	 
3.10991	 6.98719e+07	 6.98686e+07	 
3.11001	 6.98719e+07	 6.98686e+07	 
3.11011	 6.98719e+07	 6.98686e+07	 
3.11021	 6.98719e+07	 6.98686e+07	 
3.11031	 6.98719e+07	 6.98686e+07	 
3.11041	 6.98719e+07	 6.98686e+07	 
3.11051	 6.98719e+07	 6.98686e+07	 
3.11061	 6.98719e+07	 6.98686e+07	 
3.11071	 6.98719e+07	 6.98686e+07	 
3.11081	 6.98719e+07	 6.98686e+07	 
3.11091	 6.98719e+07	 6.98686e+07	 
3.11101	 6.98719e+07	 6.98686e+07	 
3.11111	 6.98719e+07	 6.98686e+07	 
3.11121	 6.98719e+07	 6.98686e+07	 
3.11131	 6.98719e+07	 6.98686e+07	 
3.11141	 6.98719e+07	 6.98686e+07	 
3.11151	 6.98719e+07	 6.98686e+07	 
3.11161	 6.98719e+07	 6.98686e+07	 
3.11171	 6.98719e+07	 6.98686e+07	 
3.11181	 6.98719e+07	 6.98686e+07	 
3.11191	 6.98719e+07	 6.98686e+07	 
3.11201	 6.98719e+07	 6.98686e+07	 
3.11211	 6.98719e+07	 6.98686e+07	 
3.11221	 6.98719e+07	 6.98686e+07	 
3.11231	 6.98719e+07	 6.98686e+07	 
3.11241	 6.98719e+07	 6.98686e+07	 
3.11251	 6.98719e+07	 6.98686e+07	 
3.11261	 6.98719e+07	 6.98686e+07	 
3.11271	 6.98719e+07	 6.98686e+07	 
3.11281	 6.98719e+07	 6.98686e+07	 
3.11291	 6.98719e+07	 6.98686e+07	 
3.11301	 6.98719e+07	 6.98686e+07	 
3.11311	 6.98719e+07	 6.98686e+07	 
3.11321	 6.98719e+07	 6.98686e+07	 
3.11331	 6.98719e+07	 6.98686e+07	 
